bin_center,count,density
-69000,21,0.021637522286676827
-68000,20,0.0204822842017245
-67000,19,0.019539214269323455
-66000,18,0.01888588537608281
-65000,18,0.018532756041891266
-64000,18,0.018424887823632257
-63000,18,0.0184595298841286
-62000,18,0.018515115632809307
-61000,18,0.018484432059234623
-60000,18,0.01830371599790392
-59000,17,0.017970448893446747
-58000,17,0.01754541282170196
-57000,17,0.017138451242987792
-56000,16,0.016881397017096775
-55000,16,0.016894802442304225
-54000,17,0.017256653634447516
-53000,17,0.017980794366706687
-52000,19,0.019010433365243
-51000,20,0.020228438620784613
-50000,21,0.02148203030653712
-49000,22,0.022615971545956272
-48000,23,0.02350628299941266
-47000,24,0.024086380374380992
-46000,24,0.024359384532257132
-45000,24,0.024393728979883813
-44000,24,0.02430326327422984
-43000,24,0.02421682647575007
-42000,24,0.024244818679414783
-41000,24,0.024451006522100596
-40000,24,0.024836488185133638
-39000,25,0.025339736763283563
-38000,25,0.02585267526778967
-37000,26,0.026248784045231236
-36000,26,0.02641627081948529
-35000,26,0.02628807317532092
-34000,25,0.025861222509638366
-33000,25,0.02520069203870846
-32000,24,0.024426644802344515
-31000,23,0.02368806220725266
-30000,23,0.023129074314914386
-29000,22,0.02285611162972978
-28000,22,0.022913813747044737
-27000,23,0.023275507336176695
-26000,23,0.023850523453317028
-25000,24,0.0245065284221257
-24000,25,0.025101395166233203
-23000,25,0.02551683476738437
-22000,25,0.025685604847637687
-21000,25,0.025605709713675262
-20000,25,0.025338214677854437
-19000,24,0.024989327358154484
-18000,24,0.024681264516291008
-17000,24,0.02451917707843374
-16000,24,0.024562373746118665
-15000,24,0.02480702797971056
-14000,25,0.025184732687681826
-13000,25,0.025577372567611653
-12000,25,0.025844769759462607
-11000,25,0.025858407878870567
-10000,25,0.025533024891427763
-9000,24,0.024848358543882912
-8000,23,0.023855709552747642
-7000,22,0.02266767557011967
-6000,21,0.021433501364262492
-5000,20,0.020305986820619553
-4000,19,0.0194079393256917
-3000,18,0.018806251049653482
-2000,18,0.018499802302795198
-1000,18,0.018424000145034432
0,18,0.018470687545083193
1000,18,0.018518400100965914
2000,18,0.018465424625979318
3000,18,0.0182574440122203
4000,17,0.017902899099297202
5000,17,0.017472230364587813
6000,17,0.017081136787067935
7000,16,0.01686193203128321
8000,16,0.016930022659914796
9000,17,0.017353757294276424
10000,18,0.018135098603717224
11000,19,0.019205945755843546
12000,20,0.020441125011451726
13000,21,0.021685002461045665
14000,22,0.022785349739269524
15000,23,0.02362632408601013
16000,24,0.024152641342421694
17000,24,0.024379171195459765
18000,24,0.024383741879507315
19000,24,0.024285035973079228
20000,24,0.02421108810142398
21000,24,0.024266171572024094
22000,24,0.024504227926380278
23000,24,0.02491536234456795
24000,25,0.025428699288641606
25000,25,0.02593085835737093
26000,26,0.026295458960788127
27000,26,0.02641633812773747
28000,26,0.026236236487097976
29000,25,0.025763801526257842
30000,25,0.025074607369554205
31000,24,0.02429579911404004
32000,23,0.023577980365271537
33000,23,0.023061093025463615
34000,22,0.022842521864830767
35000,22,0.022955129225386048
36000,23,0.02336051571725881
37000,23,0.0239591000080273
38000,24,0.024614520316742664
39000,25,0.02518638238412158
40000,25,0.025563363830813174
41000,25,0.02568862507857207
42000,25,0.02557138589956046
43000,25,0.025281935783350317
44000,24,0.024931420097902744
45000,24,0.02464148433331169
46000,24,0.024511349261924723
47000,24,0.024590520537280485
48000,24,0.02486395258769243
49000,25,0.025253427558092723
50000,25,0.025634924869824095
51000,25,0.025867822007447014
52000,25,0.025828846603413495
53000,25,0.02544250976812577
54000,24,0.02470058335285992
55000,23,0.02366583669667742
56000,22,0.022459073060267124
57000,21,0.021232567146457465
58000,20,0.02013630963169645
59000,19,0.019285204423998857
60000,18,0.018735114317222353
61000,18,0.018473472729067932
62000,18,0.018426607011918224
63000,18,0.01848182726093996
64000,18,0.018518725386824683
65000,18,0.018441885899737824
66000,18,0.01820688116409015
67000,17,0.017833089650002888
68000,17,0.017400127251251427
69000,17,0.017028721981789247
70000,16,0.016850701012670714
71000,16,0.01697545506690655
72000,17,0.017461137375907175
73000,18,0.018297723118331825
74000,19,0.019406176398862503
75000,20,0.02065404925307181
76000,21,0.021883830447562695
77000,22,0.022947251332441757
78000,23,0.02373730283563914
79000,24,0.02421027745754873
80000,24,0.024392585820385317
81000,24,0.02437081288140037
82000,24,0.024267565133076284
83000,24,0.024209117239402566
84000,24,0.024292849045400317
85000,24,0.024562487379728947
86000,24,0.02499722691198805
87000,25,0.025517376714187787
88000,26,0.02600510448546049
89000,26,0.026335127394592223
90000,26,0.026407739751417445
91000,26,0.02617597614931963
92000,25,0.025660129928303962
93000,24,0.024945933401489408
94000,24,0.024166702916899322
95000,23,0.023473680102085403
96000,23,0.02300169867278415
97000,22,0.022838464098704683
98000,23,0.023004867155825844
99000,23,0.023451073295987664
100000,24,0.024069292853016684
101000,24,0.024720080747697874
102000,25,0.02526573056150273
103000,25,0.0256026194399056
104000,25,0.025684644376844503
105000,25,0.025532096358434904
106000,25,0.02522390550745495
107000,24,0.024875278756851672
108000,24,0.0246063400106865
109000,24,0.024509592152605363
110000,24,0.02462430941866092
111000,24,0.024924266722146093
112000,25,0.025321936383791686
113000,25,0.02568823490943188
114000,25,0.025883074641317134
115000,25,0.02578930528415942
116000,25,0.025341773105155802
117000,24,0.02454439198270883
118000,23,0.023471026015063835
119000,22,0.02224991790007799
120000,21,0.021035398616153316
121000,19,0.01997370350057047
122000,19,0.019171142181745125
123000,18,0.018672277563262937
124000,18,0.01845330783282689
125000,18,0.018432118310453997
126000,18,0.01849238960758494
127000,18,0.018515714028972362
128000,18,0.01841372404954455
129000,18,0.018152251519450237
130000,17,0.01776150967597888
131000,17,0.017329738042026522
132000,16,0.016981827666925006
133000,16,0.016848151519651723
134000,17,0.017031253314189247
135000,17,0.017578601871981958
136000,18,0.01846816055919366
137000,19,0.019610408167568493
138000,20,0.020866440099057335
139000,22,0.022077857253255753
140000,23,0.023101274114025194
141000,23,0.023839150923970952
142000,24,0.024259553200761962
143000,24,0.024400145317549023
144000,24,0.024355571851275317
145000,24,0.024251429555733974
146000,24,0.024211293498915862
147000,24,0.024324935688847006
148000,24,0.024625554387424763
149000,25,0.025081596781680125
150000,25,0.02560515525537547
151000,26,0.02607483135394141
152000,26,0.026367393221267802
153000,26,0.02639037649095093
154000,26,0.026107528950604725
155000,25,0.02555073762624679
156000,24,0.024815378187413244
157000,24,0.02404008280776774
158000,23,0.02337574080870744
159000,22,0.02295119158905314
160000,22,0.022843893493423157
161000,23,0.02306265302370412
162000,23,0.023546568989224217
163000,24,0.024180402202188974
164000,24,0.024822587722116773
165000,25,0.0253390400719043
166000,25,0.025634511924460847
167000,25,0.025673892638407487
168000,25,0.025488320371706355
169000,25,0.025164720342423254
170000,24,0.024821455891193722
171000,24,0.024576190184007637
172000,24,0.024513969036771242
173000,24,0.02466348092379319
174000,24,0.02498744206883239
175000,25,0.025389584506216003
176000,25,0.025736643173598514
177000,25,0.025890044490628514
178000,25,0.02573959865392139
179000,25,0.02523097968512126
180000,24,0.02438026907370584
181000,23,0.023271976574434475
182000,22,0.022040968307000433
183000,20,0.020842645511809768
184000,19,0.019818570126771996
185000,19,0.019065828255575738
186000,18,0.018617492328792413
187000,18,0.018438815691408962
188000,18,0.018439937566545973
189000,18,0.018501836048076994
190000,18,0.018509031107079202
191000,18,0.018380900466290487
192000,18,0.018093829401123265
193000,17,0.01768868264480497
194000,17,0.017261706646718174
195000,16,0.016941056107426387
196000,16,0.016854688549166722
197000,17,0.01709751437488769
198000,17,0.017705901387470944
199000,18,0.01864585915460299
200000,19,0.01981790309474918
201000,21,0.0210775340006469
202000,22,0.022266460196065832
203000,23,0.023247068533122903
204000,23,0.023931858343673545
205000,24,0.024300783076094897
206000,24,0.024402396500675307
207000,24,0.024338651614809057
208000,24,0.0242371838885639
209000,24,0.024217951722602084
210000,24,0.024362462270641635
211000,24,0.024693149340619
212000,25,0.025167955012930877
213000,25,0.025691414855411966
214000,26,0.026139477903229583
215000,26,0.02639190418459782
216000,26,0.026364205121275717
217000,26,0.026031186158546944
218000,25,0.025436194164610532
219000,24,0.024683664741735917
220000,23,0.023916651779219353
221000,23,0.023284702711263684
222000,22,0.02290981656346614
223000,22,0.02285870641966701
224000,23,0.02312806415737241
225000,23,0.023646365450469387
226000,24,0.02429172980180133
227000,24,0.024921447698064522
228000,25,0.02540595923869407
229000,25,0.02565900693731688
230000,25,0.025656648609703656
231000,25,0.02544056743655612
232000,25,0.025104980870368426
233000,24,0.024770481040171138
234000,24,0.024551349135246675
235000,24,0.024524488614736144
236000,24,0.024707724478951573
237000,25,0.025052915632998433
238000,25,0.025455688011276994
239000,25,0.02577950914468544
240000,25,0.025888291570331266
241000,25,0.025679598845148633
242000,25,0.02511035243178212
243000,24,0.02420874445457999
244000,23,0.023069409092236714
245000,21,0.0218329757083254
246000,20,0.02065492430237745
247000,19,0.019671259794829195
248000,18,0.018969281398635365
249000,18,0.018570461640118698
250000,18,0.018429475956987698
251000,18,0.018449466635525512
252000,18,0.018509653137125055
253000,18,0.01849838691734065
254000,18,0.01834343024290789
255000,18,0.018031937548672838
256000,17,0.017615162647742877
257000,17,0.017196681647538136
258000,16,0.016906986502533194
259000,16,0.016870671340066687
260000,17,0.017174277436721935
261000,17,0.017842730407466253
262000,18,0.01883022606303781
263000,20,0.020027907005157063
264000,21,0.02128657990766537
265000,22,0.022449054739213808
266000,23,0.023384339613987913
267000,24,0.024015472969275278
268000,24,0.02433432894914603
269000,24,0.024399911864674967
270000,24,0.02432068321967972
271000,24,0.02422535453845953
272000,24,0.0242293795551467
273000,24,0.02440540555656839
274000,24,0.024764945624598925
275000,25,0.02525575670351729
276000,25,0.025775533863912046
277000,26,0.02619850863602124
278000,26,0.0264083547909252
279000,26,0.02632923912809
280000,25,0.02594729189934355
281000,25,0.02531710512248215
282000,24,0.024551526324595816
283000,23,0.02379710452514427
284000,23,0.02320106333259722
285000,22,0.022877761314287925
286000,22,0.02288274130472748
287000,23,0.023200632739584625
288000,23,0.023749803506262792
289000,24,0.02440258370849366
290000,25,0.025016099540968038
291000,25,0.025466186511328634
292000,25,0.025676125330810665
293000,25,0.025633237510355095
294000,25,0.025389373234597383
295000,25,0.025045287083791747
296000,24,0.024722856563489493
297000,24,0.024532084185145034
298000,24,0.024541104604432658
299000,24,0.02475668033093005
300000,25,0.02512009353271598
301000,25,0.025519558469776348
302000,25,0.025816215833837714
303000,25,0.025877422300407755
304000,25,0.025609236506205075
305000,24,0.0249801711445574
306000,24,0.024030389796154128
307000,22,0.022864061316514167
308000,21,0.021626679962684935
309000,20,0.02047281440269636
310000,19,0.019532069490551213
311000,18,0.01888146391832043
312000,18,0.018530842675174256
313000,18,0.018424744058471332
314000,18,0.018460110392030306
315000,18,0.018515356534016644
316000,18,0.01848353931204095
317000,18,0.01830138225717288
318000,17,0.01796694491731628
319000,17,0.01754153045080757
320000,17,0.017135311570428045
321000,16,0.016880170640415783
322000,16,0.016896410484146425
323000,17,0.01726152318942643
324000,17,0.017988728951128272
325000,19,0.019020631006750853
326000,20,0.020239654258880902
327000,21,0.021492843980999647
328000,22,0.02262509803979038
329000,23,0.02351284849200714
330000,24,0.024090099723113996
331000,24,0.024360597063652317
332000,24,0.02439328519693688
333000,24,0.02430229122641162
334000,24,0.0242164358016848
335000,24,0.02424581536262045
336000,24,0.024453688526708144
337000,24,0.024840572074711992
338000,25,0.02534443307454591
339000,25,0.025856893738321916
340000,26,0.026251417769231133
341000,26,0.026416488877915662
342000,26,0.026285549045925814
343000,25,0.02585624116314165
344000,25,0.025194108255342802
345000,24,0.024419701646543078
346000,23,0.023682112865745175
347000,23,0.023125274243423095
348000,22,0.022855155350228255
349000,22,0.022915779874879718
350000,23,0.023279849122389295
351000,23,0.023856206731560574
352000,24,0.024512283008396196
353000,25,0.025106018238255205
354000,25,0.025519472276709063
355000,25,0.025685942635045755
356000,25,0.025604028322222163
357000,25,0.025335295413403406
358000,24,0.024986233711425443
359000,24,0.024679053675179783
360000,24,0.02451861342495205
361000,24,0.024563715743908195
362000,24,0.024809941835216627
363000,25,0.02518835502539157
364000,25,0.0255805077261122
365000,25,0.025846174165524323
366000,25,0.025857092414955686
367000,25,0.02552850152094377
368000,24,0.02484077084664324
369000,23,0.023845814982910014
370000,22,0.02265668329633362
371000,21,0.021422804671422126
372000,20,0.02029685465553815
373000,19,0.01940124139522078
374000,18,0.01880228253059249
375000,18,0.018498249748016483
376000,18,0.0184240555654552
377000,18,0.018471281386457008
378000,18,0.018518494795246348
379000,18,0.018464295686404703
380000,18,0.018254878856342818
381000,17,0.017899264131361888
382000,17,0.017468389338325032
383000,17,0.01707824013832912
384000,16,0.016861128729310556
385000,16,0.01693216536562379
386000,17,0.017359173512695
387000,18,0.018143484600622792
388000,19,0.019216410163347738
389000,20,0.020452372572733964
390000,21,0.02169561418410186
391000,22,0.022794092206942004
392000,23,0.02363241356075805
393000,24,0.024155899348741065
394000,24,0.024380034757576097
395000,24,0.024383127053235462
396000,24,0.024284089061485527
397000,24,0.024210886237883877
398000,24,0.024267446517176855
399000,24,0.024507180988802793
400000,24,0.02491961576234377
401000,25,0.025433395737431683
402000,25,0.025934883734467888
403000,26,0.02629773318429447
404000,26,0.026416101839997305
405000,26,0.026233262395101695
406000,25,0.025758477448638753
407000,25,0.025067869404948886
408000,24,0.02428893002708382
409000,23,0.02357232132384807
410000,23,0.023057738125655005
411000,22,0.02284206922895453
412000,22,0.022957548783227557
413000,23,0.023365165422093624
414000,23,0.023964886131870995
415000,24,0.02462016244418728
416000,25,0.025190718346278673
417000,25,0.025565620293243625
418000,25,0.025688588142119988
419000,25,0.025569430764502125
420000,25,0.025278909211256754
421000,24,0.024928405582966422
422000,24,0.024639508702471103
423000,24,0.024511103804041572
424000,24,0.02459216619314876
425000,24,0.02486705808877236
426000,25,0.02525705673928537
427000,25,0.025637852701623044
428000,25,0.025868827182123535
429000,25,0.025827009540113553
430000,25,0.02543744332632595
431000,24,0.02469253975814089
432000,23,0.0236556642277353
433000,22,0.022448032575913438
434000,21,0.021222052612425938
435000,20,0.02012754010456797
436000,19,0.01927896176773541
437000,18,0.018731589604217343
438000,18,0.018472257589832147
439000,18,0.018426830682864447
440000,18,0.018482404434621437
441000,18,0.018518652919665504
442000,18,0.018440514598412183
443000,18,0.01820409514567679
444000,17,0.01782934861009701
445000,17,0.01739636077839482
446000,17,0.01702610154010319
447000,16,0.016850345434881814
448000,16,0.016978141947535167
449000,17,0.017467091567323376
450000,18,0.018306534891250163
451000,19,0.019416870288432135
452000,20,0.02066528788619959
453000,21,0.021894204721684435
454000,22,0.022955587247213475
455000,23,0.023742911222566606
456000,24,0.024213086800907703
457000,24,0.024393126902282552
458000,24,0.024370060130494333
459000,24,0.024266674465714295
460000,24,0.024209125313786016
461000,24,0.02429440805916827
462000,24,0.024565700583690436
463000,25,0.02500162509099363
464000,25,0.025522041112505164
465000,26,0.026008905552648422
466000,26,0.02633702014742214
467000,26,0.0264070424942132
468000,26,0.02617256321744135
469000,25,0.02565449006302468
470000,24,0.02493907820563383
471000,24,0.02415994654081563
472000,23,0.023468342883377173
473000,22,0.022998806168335995
474000,22,0.022838514217765074
475000,23,0.02300772161141428
476000,23,0.023455999368910276
477000,24,0.024075144899191138
478000,24,0.024725576917640685
479000,25,0.02526975714549894
480000,25,0.02560448873789662
481000,25,0.02568424360326016
482000,25,0.025529891976762215
483000,25,0.02522080295657998
484000,24,0.02487237306600361
485000,24,0.02460461959664193
486000,24,0.024509669587415954
487000,24,0.024626246332829626
488000,24,0.024927536889175064
489000,25,0.02532553708040983
490000,25,0.025690920178794884
491000,25,0.02588365403889558
492000,25,0.025786935422546224
493000,25,0.025336170825656656
494000,24,0.02453591690821861
495000,23,0.023460611956907077
496000,22,0.02223886934593031
497000,21,0.021025101328151642
498000,19,0.019965319080444258
499000,19,0.01916536022199197
500000,18,0.018669184785539684
501000,18,0.018452404902694106
502000,18,0.018432478844010666
503000,18,0.018492921107747647
504000,18,0.018515455620737305
505000,18,0.018412107009863742
506000,18,0.018149257885704966
507000,17,0.01775768938638767
508000,17,0.01732607994095371
509000,16,0.016979515748718955
510000,16,0.016848266152104503
511000,17,0.0170344909210827
512000,17,0.017585082289383876
513000,18,0.01847737004642224
514000,19,0.019621293040778864
515000,20,0.02087762923816384
516000,22,0.02208796029484928
517000,23,0.02310918367680972
518000,23,0.02384427623778302
519000,24,0.02426192926395875
520000,24,0.02440039209032739
521000,24,0.024354714569357946
522000,24,0.024250625070190775
523000,24,0.02421153034035273
524000,24,0.024326781746055206
525000,24,0.024629014175520585
526000,25,0.02508611318028504
527000,25,0.025609754967651617
528000,26,0.026078377905991802
529000,26,0.026368884773015577
530000,26,0.0263892145727585
531000,26,0.02610369121347852
532000,25,0.025544811095790848
533000,24,0.024808443616848374
534000,24,0.02403347718498264
535000,23,0.0233707549595697
536000,22,0.022948775814270614
537000,22,0.022844442358624047
538000,23,0.023065921230971714
539000,23,0.023551738384118014
540000,24,0.02418628320828516
541000,24,0.024827905836099357
542000,25,0.025342737481977247
543000,25,0.025635990859248226
544000,25,0.025673141548554414
545000,25,0.025485892933871487
546000,25,0.025161573474396997
547000,24,0.024818687607929615
548000,24,0.02457474272103227
549000,24,0.024514371194484123
550000,24,0.024665693954776594
551000,24,0.02499084799956728
552000,25,0.025393120783924108
553000,25,0.025739051532674695
554000,25,0.025890173761146246
555000,25,0.02573668779265633
556000,25,0.02522485189784425
557000,24,0.024371389402865845
558000,23,0.023261358493977678
559000,22,0.022029951585772065
560000,20,0.02083259889844695
561000,19,0.019810590620053956
562000,19,0.019060509404017455
563000,18,0.018614816991721128
564000,18,0.018438198160398784
565000,18,0.018440403369098992
566000,18,0.01850229409062209
567000,18,0.018508570302425906
568000,18,0.01837903713967387
569000,18,0.018090644005896137
570000,17,0.01768481164044092
571000,17,0.017258191100197887
572000,16,0.016939083921987768
573000,16,0.016855293538321343
574000,17,0.01710130623141927
575000,17,0.017712893284433637
576000,18,0.01865543603871827
577000,19,0.019828939480068395
578000,21,0.021088633620586023
579000,22,0.02227626014318653
580000,23,0.023254534782887977
581000,23,0.023936501670819066
582000,24,0.024302743813068777
583000,24,0.024402378599131573
584000,24,0.02433772322000049
585000,24,0.02423649413119604
586000,24,0.024218433725023976
587000,24,0.024364595494730978
588000,24,0.024696839616721523
589000,25,0.025172561513697157
590000,25,0.025695917044523654
591000,26,0.026142740978339317
592000,26,0.026392977205254988
593000,26,0.02636257783110817
594000,26,0.026026940486684434
595000,25,0.02543001208723989
596000,24,0.02467668931299071
597000,23,0.023910234102139
598000,23,0.023280095609025518
599000,22,0.022907888872995778
600000,22,0.022859746936919594
601000,23,0.023131722507558194
602000,23,0.023651743855978638
603000,24,0.0242976030195777
604000,24,0.024926557272431406
605000,25,0.02540931027546039
606000,25,0.02566009523238655
607000,25,0.02565556324164798
608000,25,0.02543794461869446
609000,25,0.025101821432832367
610000,24,0.024767877414884672
611000,24,0.024550189939435463
612000,24,0.024525214427797797
613000,24,0.024710195836140973
614000,25,0.02505642669667238
615000,25,0.025459123578100845
616000,25,0.025781607376186233
617000,25,0.025887948737045783
618000,25,0.02567614184924979
619000,25,0.025103712505927935
620000,24,0.024199489367212137
621000,23,0.02305862557263169
622000,21,0.021822030230556937
623000,20,0.02064515992749394
624000,19,0.019663702236525075
625000,18,0.018964425070522376
626000,18,0.0185681867577662
627000,18,0.01842911562897483
628000,18,0.018450006155773413
629000,18,0.018510011376695588
630000,18,0.018497709717357272
631000,18,0.018341322923131478
632000,18,0.018028578745101973
633000,17,0.01761127097321357
634000,17,0.017193342953957844
635000,16,0.0169053839185696
636000,16,0.016871784332301236
637000,17,0.017178623990712096
638000,17,0.017850216115940457
639000,18,0.018840137955953695
640000,20,0.020039054706003576
641000,21,0.021297550775424612
642000,22,0.022458521845878873
643000,23,0.023391348518459677
644000,24,0.024019638433826953
645000,24,0.024335894735266757
646000,24,0.024399660159389092
647000,24,0.02431971690484272
648000,24,0.024224806454311843
649000,24,0.024230120558473418
650000,24,0.024407823221086786
651000,24,0.02476884787502758
652000,25,0.02526042382392519
653000,25,0.02577990573923736
654000,26,0.026201460739684383
655000,26,0.02640899449485825
656000,26,0.026327148763353018
657000,25,0.02594265790303078
658000,25,0.025310700414691405
659000,24,0.024544548962595683
660000,23,0.023790910891230775
661000,23,0.023196860006005883
662000,22,0.02287633001315581
663000,22,0.022884263350473954
664000,23,0.023204655328932768
665000,23,0.023755355584267994
666000,24,0.024408412854907812
667000,25,0.025020971909358557
668000,25,0.02546917667670824
669000,25,0.02567682561427712
670000,25,0.0256318362843559
671000,25,0.025386583980126515
672000,25,0.025042146663080068
673000,24,0.024720443298808455
674000,24,0.024531226025960046
675000,24,0.024542150097664982
676000,24,0.024759389686568285
677000,25,0.025123677577127444
678000,25,0.02552285692813021
679000,25,0.025817972086634108
680000,25,0.025876587921414243
681000,25,0.025605231355037145
682000,24,0.024973035410930062
683000,24,0.024020790583668485
684000,22,0.022853151709778956
685000,21,0.02161584439655189
686000,20,0.02046336177265293
687000,19,0.019524948055176402
688000,18,0.01887706656772043
689000,18,0.018528948920167942
690000,18,0.018424611577907736
691000,18,0.01846069236807003
692000,18,0.01851559027008187
693000,18,0.01848263428815208
694000,18,0.018299036073666067
695000,17,0.017963433431812753
696000,17,0.017537649445809916
697000,17,0.017132183893226183
698000,16,0.01687896596117265
699000,16,0.016898046482121176
700000,17,0.017266421786605313
701000,17,0.017996687979338944
702000,19,0.019030843649048272
703000,20,0.02025087260663077
704000,21,0.021503647901534414
705000,22,0.022634204855547818
706000,23,0.02351938901806527
707000,24,0.02409379443173026
708000,24,0.024361790529581324
709000,24,0.024392831558415463
710000,24,0.02430131971185192
711000,24,0.024216054536627087
712000,24,0.024246826552900506
713000,24,0.02445638507781573
714000,24,0.024844665507298493
715000,25,0.025349130188083404
716000,25,0.025861102804063944
717000,26,0.02625403308819484
718000,26,0.02641668315015603
719000,26,0.02628300091913469
720000,25,0.025851241076919763
721000,25,0.0251875154213778
722000,24,0.0244127614297419
723000,23,0.023676178039795204
724000,23,0.02312149720953
725000,22,0.022854225644683878
726000,22,0.022917770372524324
727000,23,0.02328420793524493
728000,23,0.0238618963621062
729000,24,0.024518032512598317
730000,25,0.025110626740587356
731000,25,0.025522089859207696
732000,25,0.02568626040108839
733000,25,0.025602331888626106
734000,25,0.02533236970557126
735000,24,0.024983143486462193
736000,24,0.024676854722486104
737000,24,0.024518066415173425
738000,24,0.024565074045752717
739000,24,0.024812866454991794
740000,25,0.025191978595540253
741000,25,0.025583632826443124
742000,25,0.025847558181502063
743000,25,0.025855749727808446
744000,25,0.025523949335082886
745000,24,0.02483315849985845
746000,23,0.02383590484927888
747000,22,0.022645687471121865
748000,21,0.021412116698202737
749000,20,0.020287741041280904
750000,19,0.019394567327974045
751000,18,0.018798337706428334
752000,18,0.018496715617631034
753000,18,0.018424120651789055
754000,18,0.018471875090172757
755000,18,0.018518581165779154
756000,18,0.018463154075226137
757000,18,0.01825230174648615
758000,17,0.017895622919823856
759000,17,0.01746455141288445
760000,17,0.017075357255410768
761000,16,0.01686034847784978
762000,16,0.016934336602528174
763000,17,0.01736461839141985
764000,18,0.018151893750414264
765000,19,0.019226887636497842
766000,20,0.020463620682922335
767000,21,0.021706214238885743
768000,22,0.022802813740457582
769000,23,0.02363847772405327
770000,24,0.02415913331512369
771000,24,0.02438088060789364
772000,24,0.024382504109792993
773000,24,0.024283144351863652
774000,24,0.02421069495436716
775000,24,0.024268736346384993
776000,24,0.024510148088623764
777000,24,0.024923877462395914
778000,25,0.025438091303466675
779000,25,0.02593889803646851
780000,26,0.026299987789061022
781000,26,0.026415841343922938
782000,26,0.026230264819383144
783000,25,0.025753135997155428
784000,25,0.025061124314848887
785000,24,0.02428206593109483
786000,23,0.023566678509131956
787000,23,0.023054407243778937
788000,22,0.022841643198455885
789000,22,0.02295999179962907
790000,23,0.023369830528102566
791000,23,0.023970676662821298
792000,24,0.024625797688741846
793000,25,0.025195038502906587
794000,25,0.02556785643301266
795000,25,0.025688531691775235
796000,25,0.025567461835644505
797000,25,0.025275877838274327
798000,24,0.024925396082146296
799000,24,0.024637546071070743
800000,24,0.024510875308928395
801000,24,0.024593827567961433
802000,24,0.02487017298012737
803000,25,0.02526068530602484
804000,25,0.025640768595889006
805000,25,0.025869810512696247
806000,25,0.02582514458842622
807000,25,0.02543234837310147
808000,24,0.02468447273939465
809000,23,0.023645478077638976
810000,22,0.02243699066218026
811000,21,0.02121154868932835
812000,20,0.020118790379697393
813000,19,0.01927274333639161
814000,18,0.01872808802666321
815000,18,0.018471059587094208
816000,18,0.01842706237097183
817000,18,0.01848297991162673
818000,18,0.018518571081025077
819000,18,0.018439130376869464
820000,18,0.018201297806287146
821000,17,0.017825602697366102
822000,17,0.017392599179540603
823000,17,0.017023496595018905
824000,16,0.016850014151053763
825000,16,0.016980857780127204
826000,17,0.017473073874613224
827000,18,0.018315368394076107
828000,19,0.01942757523844421
829000,20,0.020676524916138948
830000,21,0.021904565498323193
831000,22,0.022963901112750443
832000,23,0.023748494116036425
833000,24,0.024215872850312445
834000,24,0.024393651720182118
835000,24,0.024369301021597973
836000,24,0.024265787612894683
837000,24,0.024209145021521616
838000,24,0.024295982185222935
839000,24,0.024568927174195766
840000,25,0.025006030193041096
841000,25,0.025526702913296784
842000,26,0.02601269392192506
843000,26,0.026338892181839837
844000,26,0.026406320759832014
845000,26,0.026169127470892565
846000,25,0.025648834309174893
847000,24,0.024932217863338147
848000,24,0.024153197182327682
849000,23,0.0234630235032344
850000,22,0.02299593851211861
851000,22,0.022838590808292196
852000,23,0.023010598472753205
853000,23,0.023460939132930583
854000,24,0.02408099939885722
855000,24,0.02473106447228519
856000,25,0.025273766815331205
857000,25,0.025606337471132105
858000,25,0.025683823965012773
859000,25,0.025527675144090125
860000,25,0.025217697271027694
861000,24,0.024869473928803256
862000,24,0.024602913176960894
863000,24,0.024509764153744625
864000,24,0.024628198234021126
865000,24,0.024930814966304
866000,25,0.02532913527751516
867000,25,0.025693591671994594
868000,25,0.02588421024964845
869000,25,0.025784537163671985
870000,25,0.025330540503318975
871000,24,0.024527419769428245
872000,23,0.02345018617252822
873000,22,0.022227821478274113
874000,21,0.021014816460146753
875000,19,0.019956955576399454
876000,19,0.019159602689821524
877000,18,0.01866611444220591
878000,18,0.018451517731196385
879000,18,0.018432845728913478
880000,18,0.018493449411160347
881000,18,0.018515186912466938
882000,18,0.018410476950030685
883000,18,0.018146253704043415
884000,17,0.017753865690080018
885000,17,0.01732242851248349
886000,16,0.016977221005375208
887000,16,0.01684840620266337
888000,17,0.017037757742297266
889000,17,0.01759159011818436
890000,18,0.018486599717050318
891000,19,0.01963218691172414
892000,20,0.020888814644189273
893000,22,0.022098048106166928
894000,23,0.023117070222596986
895000,23,0.023849376038893224
896000,24,0.02426428291845719
897000,24,0.024400624129774662
898000,24,0.02435385269619082
899000,24,0.02424982594371143
900000,24,0.02421177974311287
901000,24,0.024328642993474953
902000,24,0.024632486562479714
903000,25,0.025090635054377964
904000,25,0.025614350350805597
905000,26,0.02608191019725192
906000,26,0.02637035462959182
907000,26,0.026388028064941605
908000,26,0.026099831482606105
909000,25,0.025538870272190636
910000,24,0.02480150591997808
911000,24,0.02402688056774698
912000,23,0.023365788450983867
913000,22,0.022946385562713157
914000,22,0.022845017397358044
915000,23,0.02306921065716957
916000,23,0.023556919687362256
917000,24,0.024192164719246217
918000,24,0.024833213682401777
919000,25,0.025346417003457716
920000,25,0.0256374491416387
921000,25,0.025672372379314905
922000,25,0.025483454471608658
923000,25,0.025158425148633333
924000,24,0.02481592735296313
925000,24,0.024573310123116195
